MinutesPlayed,Tackles,MissedTackles,Carries,MetersGained,CleanBreaks,DefendersBeaten,Offloads,TurnoversWon,TurnoversConceded,PenaltiesConceded,Tries,Conversions,PenaltyGoals,DropGoals,YellowCards,RedCards,Points,MatchID,Team,PlayerID,PlayerName,Position
47,20,2,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,M029,Griffons,GRI_18,Griffons Player 18,Tighthead Prop
52,18,1,7,29,1,3,1,0,0,3,0,0,0,0,0,0,0,M029,Griffons,GRI_23,Griffons Player 23,Number 8
80,12,0,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,M029,Griffons,GRI_06,Griffons Player 06,Blindside Flanker
62,18,0,13,36,0,0,0,2,0,0,0,0,0,0,0,0,0,M029,Griffons,GRI_07,Griffons Player 07,Openside Flanker
71,4,0,12,13,0,0,0,1,0,2,0,0,0,0,0,0,0,M029,Griffons,GRI_21,Griffons Player 21,Blindside Flanker
69,13,3,10,63,0,1,0,2,1,1,0,0,0,0,0,0,0,M029,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
80,5,2,11,55,0,3,0,1,1,2,0,1,1,0,0,0,5,M029,Griffons,GRI_09,Griffons Player 09,Scrum-half
77,17,0,11,74,0,4,0,0,0,1,0,0,0,0,0,0,0,M029,Griffons,GRI_17,Griffons Player 17,Hooker
77,9,3,2,63,0,4,0,0,1,0,0,1,1,0,0,0,5,M029,Griffons,GRI_10,Griffons Player 10,Fly-half
73,18,3,8,44,0,0,2,1,0,0,1,0,0,0,0,0,5,M029,Griffons,GRI_02,Griffons Player 02,Hooker
72,0,3,4,54,0,2,0,0,0,1,0,0,0,0,0,0,0,M029,Griffons,GRI_14,Griffons Player 14,Right Wing
67,13,2,8,0,0,0,2,1,1,1,0,0,0,0,0,0,0,M029,Griffons,GRI_04,Griffons Player 04,Lock
71,13,1,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,M029,Griffons,GRI_05,Griffons Player 05,Lock
54,16,3,5,47,0,0,0,0,0,1,0,0,0,0,0,0,0,M029,Griffons,GRI_13,Griffons Player 13,Outside Centre
74,4,0,10,57,0,7,0,3,0,0,0,0,0,0,0,0,0,M029,Bulls,BUL_12,Bulls Player 12,Inside Centre
60,11,4,10,43,0,6,0,0,1,0,0,0,0,0,0,0,0,M029,Bulls,BUL_06,Bulls Player 06,Blindside Flanker
72,3,0,7,0,1,5,1,0,1,1,0,0,0,0,0,0,0,M029,Bulls,BUL_10,Bulls Player 10,Fly-half
66,13,0,7,27,0,3,2,0,0,1,0,0,0,0,0,0,0,M029,Bulls,BUL_01,Bulls Player 01,Loosehead Prop
80,7,1,13,19,0,0,0,1,0,0,0,0,0,0,0,0,0,M029,Bulls,BUL_18,Bulls Player 18,Tighthead Prop
76,8,0,7,42,1,0,0,1,1,2,0,0,0,0,0,0,0,M029,Bulls,BUL_05,Bulls Player 05,Lock
55,0,0,6,44,0,5,0,2,1,0,1,0,0,0,0,0,5,M029,Bulls,BUL_09,Bulls Player 09,Scrum-half
40,4,2,15,47,0,0,2,3,0,0,0,0,0,0,0,0,0,M029,Bulls,BUL_02,Bulls Player 02,Hooker
47,8,1,9,15,0,0,2,1,1,0,0,1,0,0,0,0,2,M029,Bulls,BUL_21,Bulls Player 21,Blindside Flanker
68,6,3,17,16,0,3,1,1,0,3,0,0,0,0,0,0,0,M029,Bulls,BUL_23,Bulls Player 23,Number 8
74,8,0,8,74,0,4,1,0,0,0,0,4,0,0,0,0,8,M029,Bulls,BUL_25,Bulls Player 25,Fly-half
72,8,1,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,M029,Bulls,BUL_03,Bulls Player 03,Tighthead Prop
74,18,3,14,42,1,0,0,2,0,2,0,0,0,0,0,0,0,M029,Bulls,BUL_11,Bulls Player 11,Left Wing
63,11,1,6,2,1,0,2,0,0,1,0,0,0,0,0,0,0,M029,Bulls,BUL_08,Bulls Player 08,Number 8
80,9,0,12,15,1,2,0,0,1,0,0,0,0,0,0,0,0,M029,Bulls,BUL_17,Bulls Player 17,Hooker
59,7,1,11,62,0,5,0,2,0,0,1,0,0,0,0,0,5,M030,Pumas,PUM_01,Pumas Player 01,Loosehead Prop
60,11,1,6,31,2,0,0,1,0,1,0,0,0,0,0,0,0,M030,Pumas,PUM_19,Pumas Player 19,Lock
80,0,0,5,54,1,0,0,0,0,1,1,3,0,0,0,0,11,M030,Pumas,PUM_10,Pumas Player 10,Fly-half
77,8,4,14,36,1,0,0,0,0,0,0,0,0,0,0,0,0,M030,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
73,20,0,6,0,0,2,0,3,0,1,0,0,0,0,0,0,0,M030,Pumas,PUM_22,Pumas Player 22,Openside Flanker
54,7,2,8,33,0,3,1,0,1,0,0,1,0,0,0,0,2,M030,Pumas,PUM_15,Pumas Player 15,Fullback
66,5,3,5,69,1,6,1,1,0,1,1,0,0,0,0,0,5,M030,Pumas,PUM_11,Pumas Player 11,Left Wing
64,9,4,5,61,1,4,0,0,1,0,0,0,0,0,0,0,0,M030,Pumas,PUM_06,Pumas Player 06,Blindside Flanker
71,14,2,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,M030,Pumas,PUM_02,Pumas Player 02,Hooker
65,0,2,11,47,0,2,0,1,0,2,0,0,0,0,0,0,0,M030,Pumas,PUM_09,Pumas Player 09,Scrum-half
68,5,3,11,74,2,4,1,0,1,2,1,0,0,0,0,0,5,M030,Pumas,PUM_14,Pumas Player 14,Right Wing
65,14,2,10,18,1,1,0,1,0,1,0,1,0,0,0,0,2,M030,Pumas,PUM_08,Pumas Player 08,Number 8
68,21,3,11,43,0,0,1,2,1,1,1,0,0,0,0,0,5,M030,Pumas,PUM_17,Pumas Player 17,Hooker
80,9,2,4,65,2,3,0,0,0,0,1,0,1,0,0,0,8,M030,Pumas,PUM_13,Pumas Player 13,Outside Centre
75,13,0,13,28,0,0,0,1,0,1,0,0,0,0,0,0,0,M030,Pumas,PUM_07,Pumas Player 07,Openside Flanker
80,10,0,14,85,0,0,2,0,0,0,0,0,0,0,0,0,0,M030,Stormers,STO_16,Stormers Player 16,Loosehead Prop
64,10,2,8,45,1,2,2,0,0,2,0,0,0,0,0,0,0,M030,Stormers,STO_03,Stormers Player 03,Tighthead Prop
65,13,1,5,0,0,3,0,0,0,2,0,0,0,0,0,0,0,M030,Stormers,STO_19,Stormers Player 19,Lock
61,2,3,6,54,1,2,1,0,2,1,0,0,0,0,0,0,0,M030,Stormers,STO_21,Stormers Player 21,Blindside Flanker
71,8,0,5,54,0,0,2,0,0,0,0,0,0,0,0,0,0,M030,Stormers,STO_02,Stormers Player 02,Hooker
70,16,1,8,66,1,3,1,0,0,1,0,0,0,0,0,0,0,M030,Stormers,STO_05,Stormers Player 05,Lock
61,19,0,9,31,0,0,1,1,0,1,0,0,0,0,0,0,0,M030,Stormers,STO_20,Stormers Player 20,Lock
59,4,1,4,11,2,4,0,0,0,0,0,2,0,0,0,0,4,M030,Stormers,STO_10,Stormers Player 10,Fly-half
64,3,0,5,49,1,4,1,1,0,0,0,0,0,0,0,0,0,M030,Stormers,STO_24,Stormers Player 24,Scrum-half
59,14,0,8,15,0,3,0,0,0,0,0,0,0,0,0,0,0,M030,Stormers,STO_08,Stormers Player 08,Number 8
59,15,3,7,14,0,3,0,3,0,2,0,0,0,0,0,0,0,M030,Stormers,STO_22,Stormers Player 22,Openside Flanker
63,3,3,9,35,0,4,0,1,1,0,0,0,1,0,0,0,3,M030,Stormers,STO_09,Stormers Player 09,Scrum-half
68,3,5,8,71,2,3,1,1,1,0,1,1,0,0,0,0,7,M030,Stormers,STO_13,Stormers Player 13,Outside Centre
53,18,1,6,0,0,1,1,2,1,2,0,0,0,0,0,0,0,M030,Stormers,STO_07,Stormers Player 07,Openside Flanker
77,12,3,6,37,0,0,0,2,1,0,0,0,0,0,0,0,0,M030,Stormers,STO_18,Stormers Player 18,Tighthead Prop
65,23,1,9,38,1,1,1,1,0,0,0,0,0,0,0,0,0,M031,Griquas,GRI_20,Griquas Player 20,Lock
74,15,2,6,80,0,3,1,0,0,0,0,0,0,0,0,0,0,M031,Griquas,GRI_08,Griquas Player 08,Number 8
62,8,0,15,0,0,1,2,0,0,1,0,0,0,0,0,0,0,M031,Griquas,GRI_17,Griquas Player 17,Hooker
80,11,1,11,102,2,0,0,1,0,2,0,0,0,0,0,0,0,M031,Griquas,GRI_13,Griquas Player 13,Outside Centre
68,1,2,13,64,0,5,0,2,0,1,0,1,0,0,0,0,2,M031,Griquas,GRI_15,Griquas Player 15,Fullback
80,19,0,4,11,0,0,0,0,0,1,1,0,0,0,0,0,5,M031,Griquas,GRI_21,Griquas Player 21,Blindside Flanker
65,0,3,4,23,1,2,1,1,1,0,0,2,1,0,0,0,7,M031,Griquas,GRI_10,Griquas Player 10,Fly-half
73,0,1,12,76,0,3,0,0,0,1,1,0,0,0,0,0,5,M031,Griquas,GRI_14,Griquas Player 14,Right Wing
60,14,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M031,Griquas,GRI_19,Griquas Player 19,Lock
74,8,0,10,45,0,0,0,1,0,2,0,0,0,0,0,0,0,M031,Griquas,GRI_02,Griquas Player 02,Hooker
72,5,3,7,21,2,0,1,1,0,0,0,1,0,0,0,0,2,M031,Griquas,GRI_23,Griquas Player 23,Number 8
80,5,2,9,79,1,0,0,2,0,1,1,0,0,0,0,0,5,M031,Griquas,GRI_12,Griquas Player 12,Inside Centre
68,3,2,6,0,0,2,2,1,1,1,0,1,0,0,0,0,2,M031,Griquas,GRI_16,Griquas Player 16,Loosehead Prop
69,11,1,8,30,0,1,1,1,0,1,0,0,0,0,0,0,0,M031,Griquas,GRI_04,Griquas Player 04,Lock
71,4,1,3,73,0,5,2,0,1,1,0,0,0,0,0,0,0,M031,Griquas,GRI_11,Griquas Player 11,Left Wing
65,11,1,4,0,1,0,1,3,0,1,0,0,0,0,0,0,0,M031,Sharks,SHA_07,Sharks Player 07,Openside Flanker
66,11,2,6,56,0,5,0,0,0,0,0,0,0,0,0,0,0,M031,Sharks,SHA_09,Sharks Player 09,Scrum-half
72,9,0,11,16,1,3,2,0,0,2,0,0,0,0,0,0,0,M031,Sharks,SHA_22,Sharks Player 22,Openside Flanker
74,14,1,12,37,0,0,1,3,0,1,1,0,0,0,0,0,5,M031,Sharks,SHA_03,Sharks Player 03,Tighthead Prop
76,12,2,8,55,0,0,1,2,0,0,0,0,0,0,0,0,0,M031,Sharks,SHA_06,Sharks Player 06,Blindside Flanker
63,3,1,11,62,1,2,1,0,0,1,1,0,0,0,0,0,5,M031,Sharks,SHA_08,Sharks Player 08,Number 8
78,21,2,10,36,0,1,0,0,0,1,1,0,0,0,0,0,5,M031,Sharks,SHA_21,Sharks Player 21,Blindside Flanker
72,8,0,6,15,0,3,0,2,0,2,0,0,0,0,0,0,0,M031,Sharks,SHA_18,Sharks Player 18,Tighthead Prop
63,11,0,3,34,1,3,0,1,0,0,0,1,0,0,0,0,2,M031,Sharks,SHA_23,Sharks Player 23,Number 8
51,12,5,4,22,2,3,0,1,0,0,0,0,0,0,0,0,0,M031,Sharks,SHA_19,Sharks Player 19,Lock
67,12,1,11,21,2,0,1,0,1,1,0,0,0,0,0,0,0,M031,Sharks,SHA_01,Sharks Player 01,Loosehead Prop
70,6,2,6,55,4,3,1,1,0,2,0,0,0,0,0,0,0,M031,Sharks,SHA_25,Sharks Player 25,Fly-half
65,12,0,9,0,1,0,0,2,0,2,0,0,0,0,0,0,0,M031,Sharks,SHA_20,Sharks Player 20,Lock
80,1,3,8,49,0,2,0,1,0,0,1,0,0,0,0,0,5,M031,Sharks,SHA_12,Sharks Player 12,Inside Centre
53,15,1,4,65,1,1,0,2,0,0,0,3,1,0,0,1,9,M031,Sharks,SHA_10,Sharks Player 10,Fly-half
65,9,0,2,68,3,1,2,0,0,0,0,1,0,0,0,0,2,M032,Cheetahs,CHE_10,Cheetahs Player 10,Fly-half
68,12,1,7,30,1,1,0,2,0,0,0,0,0,0,0,0,0,M032,Cheetahs,CHE_02,Cheetahs Player 02,Hooker
80,12,2,7,30,1,2,1,0,0,0,0,0,0,0,0,0,0,M032,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
73,0,3,1,46,1,2,1,0,0,0,0,1,0,0,0,0,2,M032,Cheetahs,CHE_25,Cheetahs Player 25,Fly-half
71,17,1,11,42,0,3,0,2,0,1,0,0,0,0,0,0,0,M032,Cheetahs,CHE_22,Cheetahs Player 22,Openside Flanker
80,16,2,6,41,0,1,0,0,0,2,0,2,0,0,0,0,4,M032,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
65,13,0,8,34,0,1,0,2,0,1,2,1,0,0,0,0,12,M032,Cheetahs,CHE_03,Cheetahs Player 03,Tighthead Prop
65,3,1,7,0,0,1,2,0,1,1,0,0,0,0,0,0,0,M032,Cheetahs,CHE_23,Cheetahs Player 23,Number 8
64,11,0,8,34,0,0,3,1,0,0,0,0,0,0,0,0,0,M032,Cheetahs,CHE_09,Cheetahs Player 09,Scrum-half
63,23,2,9,37,0,3,0,0,0,0,1,0,0,0,0,0,5,M032,Cheetahs,CHE_07,Cheetahs Player 07,Openside Flanker
65,10,3,11,31,0,0,0,1,1,1,0,1,0,0,0,0,2,M032,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
62,9,1,9,76,1,0,0,1,0,1,0,1,0,0,0,0,2,M032,Cheetahs,CHE_24,Cheetahs Player 24,Scrum-half
70,16,1,12,8,0,1,0,1,0,0,0,1,0,0,0,0,2,M032,Cheetahs,CHE_17,Cheetahs Player 17,Hooker
67,13,3,9,40,0,1,1,3,1,1,0,0,0,0,0,0,0,M032,Cheetahs,CHE_04,Cheetahs Player 04,Lock
80,11,3,5,67,2,2,1,1,1,0,0,1,0,0,1,0,2,M032,Cheetahs,CHE_11,Cheetahs Player 11,Left Wing
80,18,0,9,70,0,3,1,0,0,1,1,0,0,0,0,0,5,M032,Lions,LIO_05,Lions Player 05,Lock
54,0,2,7,62,0,4,1,0,0,0,0,0,0,0,0,0,0,M032,Lions,LIO_09,Lions Player 09,Scrum-half
80,0,2,5,57,0,3,0,1,1,0,0,1,1,0,0,0,5,M032,Lions,LIO_25,Lions Player 25,Fly-half
47,7,2,9,18,0,0,0,0,1,1,0,0,0,0,0,0,0,M032,Lions,LIO_03,Lions Player 03,Tighthead Prop
78,5,1,6,0,0,5,2,0,0,1,0,0,0,0,0,0,0,M032,Lions,LIO_02,Lions Player 02,Hooker
78,13,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,3,M032,Lions,LIO_06,Lions Player 06,Blindside Flanker
76,0,2,5,79,0,1,3,0,0,0,0,1,3,0,0,0,11,M032,Lions,LIO_10,Lions Player 10,Fly-half
80,16,2,10,43,0,0,2,2,0,1,0,1,0,0,0,0,2,M032,Lions,LIO_19,Lions Player 19,Lock
80,7,1,11,51,0,1,1,1,0,2,1,0,0,0,0,0,5,M032,Lions,LIO_15,Lions Player 15,Fullback
80,11,1,8,0,0,0,0,0,1,0,0,0,1,0,0,0,3,M032,Lions,LIO_04,Lions Player 04,Lock
70,8,1,5,8,0,4,0,2,0,0,0,0,0,0,0,0,0,M032,Lions,LIO_08,Lions Player 08,Number 8
65,0,3,10,100,1,2,2,1,1,0,1,0,0,0,0,0,5,M032,Lions,LIO_12,Lions Player 12,Inside Centre
66,12,3,11,9,0,0,1,0,1,2,0,0,0,0,0,0,0,M032,Lions,LIO_23,Lions Player 23,Number 8
64,5,0,5,65,1,0,4,0,0,0,0,0,0,0,0,0,0,M032,Lions,LIO_14,Lions Player 14,Right Wing
70,17,1,8,52,2,3,0,1,0,0,1,0,0,0,0,0,5,M032,Lions,LIO_07,Lions Player 07,Openside Flanker
63,15,2,9,25,0,0,0,0,1,1,0,0,0,0,0,0,0,M033,Bulls,BUL_17,Bulls Player 17,Hooker
62,10,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M033,Bulls,BUL_18,Bulls Player 18,Tighthead Prop
50,13,0,8,47,0,2,1,0,0,0,0,0,0,0,0,0,0,M033,Bulls,BUL_16,Bulls Player 16,Loosehead Prop
66,0,0,0,100,1,4,1,1,0,1,1,0,2,0,0,0,11,M033,Bulls,BUL_15,Bulls Player 15,Fullback
79,7,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,M033,Bulls,BUL_03,Bulls Player 03,Tighthead Prop
72,12,0,3,70,0,1,0,4,0,0,0,0,0,0,0,0,0,M033,Bulls,BUL_20,Bulls Player 20,Lock
67,8,0,10,40,1,1,0,0,0,1,0,0,0,0,0,0,0,M033,Bulls,BUL_02,Bulls Player 02,Hooker
49,10,1,0,79,0,4,1,0,1,1,0,0,1,0,0,0,3,M033,Bulls,BUL_14,Bulls Player 14,Right Wing
68,7,2,8,52,1,0,0,0,0,1,0,0,1,0,0,0,3,M033,Bulls,BUL_11,Bulls Player 11,Left Wing
61,2,4,13,70,2,4,0,0,0,0,0,0,0,0,0,0,0,M033,Bulls,BUL_09,Bulls Player 09,Scrum-half
75,16,2,5,34,0,1,2,1,0,0,0,1,0,0,0,0,2,M033,Bulls,BUL_01,Bulls Player 01,Loosehead Prop
77,11,0,12,0,0,1,0,1,0,2,0,0,0,0,0,0,0,M033,Bulls,BUL_19,Bulls Player 19,Lock
55,5,3,10,28,0,2,0,1,0,0,0,0,0,0,0,0,0,M033,Bulls,BUL_04,Bulls Player 04,Lock
75,13,0,4,42,0,0,1,0,1,2,0,1,0,0,0,0,2,M033,Bulls,BUL_25,Bulls Player 25,Fly-half
74,8,0,9,92,2,4,0,1,0,1,0,0,0,0,0,0,0,M033,Bulls,BUL_10,Bulls Player 10,Fly-half
71,6,0,8,47,0,2,0,1,0,1,0,0,0,0,0,0,0,M033,Pumas,PUM_19,Pumas Player 19,Lock
73,8,0,5,19,2,1,0,0,0,0,1,0,1,0,0,0,8,M033,Pumas,PUM_01,Pumas Player 01,Loosehead Prop
55,17,0,2,40,0,0,0,1,0,2,0,0,0,0,0,0,0,M033,Pumas,PUM_22,Pumas Player 22,Openside Flanker
74,3,0,10,30,0,4,1,0,1,0,1,0,0,0,0,0,5,M033,Pumas,PUM_09,Pumas Player 09,Scrum-half
63,6,3,9,20,3,0,0,0,2,0,1,0,0,0,0,0,5,M033,Pumas,PUM_25,Pumas Player 25,Fly-half
51,12,0,9,25,0,4,0,2,1,2,0,0,0,0,0,0,0,M033,Pumas,PUM_02,Pumas Player 02,Hooker
55,11,1,11,0,0,3,1,1,0,2,0,0,0,0,0,0,0,M033,Pumas,PUM_06,Pumas Player 06,Blindside Flanker
80,6,4,12,39,0,0,0,0,1,0,0,0,0,0,0,0,0,M033,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
66,11,0,12,58,1,1,0,0,0,1,0,0,0,0,0,0,0,M033,Pumas,PUM_17,Pumas Player 17,Hooker
69,8,1,10,46,0,2,2,0,0,1,1,0,0,0,0,0,5,M033,Pumas,PUM_15,Pumas Player 15,Fullback
70,12,0,13,54,1,0,0,1,0,0,0,0,0,0,0,0,0,M033,Pumas,PUM_18,Pumas Player 18,Tighthead Prop
55,14,0,5,14,1,0,2,1,0,2,0,0,0,0,0,0,0,M033,Pumas,PUM_05,Pumas Player 05,Lock
72,7,3,10,40,0,2,1,0,0,1,0,0,0,0,0,0,0,M033,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
62,11,5,3,62,4,3,1,1,0,0,0,2,2,0,0,0,10,M033,Pumas,PUM_10,Pumas Player 10,Fly-half
79,13,2,6,7,0,0,1,1,0,2,1,0,0,0,0,0,5,M033,Pumas,PUM_07,Pumas Player 07,Openside Flanker
69,9,0,13,29,0,0,1,0,0,1,0,0,0,0,0,0,0,M034,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
72,0,1,8,34,0,0,1,2,0,1,0,0,0,0,0,0,0,M034,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
68,4,1,1,5,2,0,1,0,0,1,1,2,1,0,0,0,12,M034,Griffons,GRI_25,Griffons Player 25,Fly-half
69,6,2,4,48,2,2,0,0,2,2,1,0,0,0,0,0,5,M034,Griffons,GRI_12,Griffons Player 12,Inside Centre
80,0,2,6,74,1,2,0,0,0,1,0,0,0,0,0,0,0,M034,Griffons,GRI_14,Griffons Player 14,Right Wing
65,10,1,12,70,0,2,1,2,2,0,0,0,0,0,0,0,0,M034,Griffons,GRI_11,Griffons Player 11,Left Wing
71,18,2,9,55,3,0,0,1,1,0,0,0,0,0,0,0,0,M034,Griffons,GRI_20,Griffons Player 20,Lock
76,6,2,7,31,0,0,0,1,1,2,0,0,0,0,0,0,0,M034,Griffons,GRI_04,Griffons Player 04,Lock
64,7,0,7,23,1,0,0,1,0,1,0,0,0,0,0,0,0,M034,Griffons,GRI_06,Griffons Player 06,Blindside Flanker
61,18,1,5,0,1,2,2,1,0,1,0,0,0,0,0,0,0,M034,Griffons,GRI_19,Griffons Player 19,Lock
40,9,2,13,11,0,0,0,2,1,0,1,1,0,0,0,0,7,M034,Griffons,GRI_07,Griffons Player 07,Openside Flanker
59,11,1,8,43,0,0,0,0,2,0,0,0,0,0,0,0,0,M034,Griffons,GRI_22,Griffons Player 22,Openside Flanker
80,14,0,17,26,0,3,0,2,0,2,0,0,0,0,0,0,0,M034,Griffons,GRI_08,Griffons Player 08,Number 8
70,7,2,9,20,0,2,1,2,2,1,0,0,0,0,0,0,0,M034,Griffons,GRI_05,Griffons Player 05,Lock
55,4,1,12,53,0,5,0,1,0,0,1,0,0,0,1,0,5,M034,Griffons,GRI_23,Griffons Player 23,Number 8
76,9,3,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,M034,Griquas,GRI_13,Griquas Player 13,Outside Centre
73,16,1,12,17,0,0,1,0,0,1,0,0,0,0,0,0,0,M034,Griquas,GRI_18,Griquas Player 18,Tighthead Prop
63,5,0,11,40,0,0,0,0,0,2,0,0,1,0,0,0,3,M034,Griquas,GRI_02,Griquas Player 02,Hooker
61,5,4,2,74,1,2,0,0,0,0,0,1,0,0,0,0,2,M034,Griquas,GRI_15,Griquas Player 15,Fullback
43,4,0,11,32,0,0,1,1,1,0,1,0,0,0,0,0,5,M034,Griquas,GRI_03,Griquas Player 03,Tighthead Prop
63,8,3,5,85,1,3,1,0,1,1,0,0,0,0,0,0,0,M034,Griquas,GRI_11,Griquas Player 11,Left Wing
68,9,1,11,68,1,3,0,0,1,0,0,0,0,0,0,0,0,M034,Griquas,GRI_09,Griquas Player 09,Scrum-half
50,18,1,6,7,1,1,1,1,0,2,1,0,0,0,0,0,5,M034,Griquas,GRI_20,Griquas Player 20,Lock
64,12,0,6,41,1,3,1,0,1,0,0,0,0,0,0,0,0,M034,Griquas,GRI_04,Griquas Player 04,Lock
64,17,1,10,31,1,2,3,0,0,3,0,0,0,1,0,0,3,M034,Griquas,GRI_25,Griquas Player 25,Fly-half
70,2,3,1,30,2,1,0,0,0,1,2,1,0,0,0,0,12,M034,Griquas,GRI_14,Griquas Player 14,Right Wing
74,4,1,11,0,1,1,1,0,0,1,0,0,0,0,0,0,0,M034,Griquas,GRI_19,Griquas Player 19,Lock
67,15,4,9,7,0,1,1,0,0,2,1,0,0,0,0,0,5,M034,Griquas,GRI_01,Griquas Player 01,Loosehead Prop
72,11,0,4,55,0,2,1,2,0,1,0,0,0,1,1,0,3,M034,Griquas,GRI_24,Griquas Player 24,Scrum-half
79,19,2,10,67,0,2,1,0,0,2,0,0,0,0,0,0,0,M034,Griquas,GRI_22,Griquas Player 22,Openside Flanker
79,9,3,8,85,2,1,0,0,2,0,0,0,0,0,0,0,0,M035,Stormers,STO_14,Stormers Player 14,Right Wing
71,18,0,15,17,1,1,0,2,0,1,0,0,0,0,0,0,0,M035,Stormers,STO_02,Stormers Player 02,Hooker
64,13,1,9,74,1,4,0,1,0,1,0,0,0,0,0,0,0,M035,Stormers,STO_07,Stormers Player 07,Openside Flanker
64,15,1,10,0,1,0,1,0,0,1,1,0,0,0,0,0,5,M035,Stormers,STO_17,Stormers Player 17,Hooker
64,13,0,8,27,2,2,1,0,0,1,0,0,0,0,0,0,0,M035,Stormers,STO_12,Stormers Player 12,Inside Centre
60,8,3,9,14,0,0,3,0,1,1,0,0,0,0,0,0,0,M035,Stormers,STO_20,Stormers Player 20,Lock
80,3,4,12,0,0,0,1,1,0,0,0,1,0,0,0,0,2,M035,Stormers,STO_16,Stormers Player 16,Loosehead Prop
69,17,1,3,69,1,0,3,0,0,0,0,0,0,0,0,0,0,M035,Stormers,STO_15,Stormers Player 15,Fullback
76,7,1,3,39,2,0,2,0,0,1,1,0,0,0,0,0,5,M035,Stormers,STO_24,Stormers Player 24,Scrum-half
72,11,1,13,49,0,1,2,2,0,2,0,1,0,0,0,0,2,M035,Stormers,STO_23,Stormers Player 23,Number 8
69,4,4,10,9,0,0,1,0,0,1,1,0,0,0,0,0,5,M035,Stormers,STO_05,Stormers Player 05,Lock
78,7,1,1,35,1,2,1,0,0,0,0,0,0,0,0,0,0,M035,Stormers,STO_09,Stormers Player 09,Scrum-half
80,6,0,10,34,1,0,1,1,0,1,0,0,0,0,0,0,0,M035,Stormers,STO_03,Stormers Player 03,Tighthead Prop
78,19,0,11,40,0,1,1,0,0,2,0,1,0,0,0,0,2,M035,Stormers,STO_18,Stormers Player 18,Tighthead Prop
70,9,2,11,40,0,3,0,1,0,0,0,0,0,0,0,0,0,M035,Stormers,STO_08,Stormers Player 08,Number 8
63,10,0,9,0,1,0,0,2,0,1,0,1,0,0,0,0,2,M035,Cheetahs,CHE_23,Cheetahs Player 23,Number 8
66,12,4,12,9,0,2,0,2,0,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
65,6,0,7,46,0,0,0,0,1,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_04,Cheetahs Player 04,Lock
78,12,3,10,9,0,0,2,0,0,1,0,0,1,0,0,0,3,M035,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
67,8,0,9,78,1,3,0,1,1,3,0,0,0,0,0,0,0,M035,Cheetahs,CHE_21,Cheetahs Player 21,Blindside Flanker
54,13,2,9,7,0,1,0,0,0,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_20,Cheetahs Player 20,Lock
78,15,3,9,0,0,0,0,1,1,2,1,0,0,0,0,0,5,M035,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
78,10,1,8,42,0,1,1,1,0,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_06,Cheetahs Player 06,Blindside Flanker
80,8,2,9,48,2,1,2,0,0,0,0,1,0,0,0,0,2,M035,Cheetahs,CHE_10,Cheetahs Player 10,Fly-half
67,17,0,5,33,0,0,1,1,0,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_22,Cheetahs Player 22,Openside Flanker
63,11,1,5,62,2,4,2,1,1,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_09,Cheetahs Player 09,Scrum-half
80,7,0,8,29,0,1,1,0,0,0,0,0,0,0,0,0,0,M035,Cheetahs,CHE_07,Cheetahs Player 07,Openside Flanker
50,13,0,11,47,0,2,0,1,0,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_02,Cheetahs Player 02,Hooker
62,6,1,8,87,0,0,1,0,0,0,1,2,0,0,0,0,9,M035,Cheetahs,CHE_25,Cheetahs Player 25,Fly-half
60,4,2,10,51,1,6,2,1,2,1,0,0,0,0,0,0,0,M035,Cheetahs,CHE_13,Cheetahs Player 13,Outside Centre
64,17,0,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,M036,Sharks,SHA_04,Sharks Player 04,Lock
